Department,Total,closed,gold,diamond,bronze,green,hybrid,Journal articles,Open,% Open,Closed/AAM embargoed,Closed/AAM immediate,Potential % open
"Manaaki Whenua – Landcare Research, PO Box 69040, Lincoln, 7640, New Zealand, School of Biological Sciences, University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Manaaki Whenua-Landcare Research, 231 Morrin Road, Auckland, New Zealand, School of Biological Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Manaaki Whenua-Landcare Research, 231 Morrin Road, St Johns, Auckland, 1072, New Zealand, School of Biological Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Manaaki Whenua-Landcare Research, Dunedin, New Zealand, School of Biological Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Manaaki Whenua-Landcare Research, Lincoln, 7640, New Zealand, School of Environment, The University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Manaaki Whenua-Landcare Research, Lincoln, Canterbury, 7640, New Zealand, School of Environment, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Manaaki Whenua-Landcare Research, New Zealand Arthropod Collection, Private Bag 92170, Auckland, New Zealand, School of Biological Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Manaaki Whenua-Landcare Research, New Zealand Arthropod Collection, Private Bag, Auckland, 92170, New Zealand, School of Biological Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Manaaki Whenua-Landcare Research, School of Biological Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Manaaki Whenua – Landcare Research, Manawatū Mail Centre, Private Bag 11052, Palmerston North, 4442, New Zealand, Te Pūnaha Matatini, The University of Auckland",0,0,0,0,0,0,0,0,0
"Manaaki Whenua–Landcare Research, 231 Morrin Road, Auckland, New Zealand, Centre for Biodiversity and Biosecurity, School of Biological Sciences, University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Manaaki Whenua–Landcare Research, New Zealand Arthropod Collection, Auckland, New Zealand, School of Biological Sciences, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Manaaki Whenua—Landcare Reaearch, Private Bag 92170, Auckland, New Zealand, School of Biological Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Manaaki-Whenua-Landcare Research, Private Bag 92170, Auckland, New Zealand, School of Biological Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Management Department, Bina Nusantara University, Jakarta, Indonesia, Centre for Learning and Research in Higher Education, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Management and International Business, University of Auckland",2,1,0,0,0,0,1,2,1,50%,0,1,100%
"Marine Ecology, National Institute of Water and Atmospheric Research, Hamilton, New Zealand, Institute of Marine Science, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Marine Mammal Institute and Department of Fisheries and Wildlife, Hatfield Marine Science Center, Oregon State University, Newport, OR, United States, School of Biological Sciences, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Marine Physics, National Institute of Water and Atmospheric Research, Wellington, New Zealand, Department of Physics, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Marine Research Institute, Klaipeda University, Klaipeda, 92294, Lithuania, Coastal and Freshwater Group, Cawthron Institute, Nelson, 7042, New Zealand, Institute of Marine Science, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Marketing Center Muenster, University of Muenster, Münster, Germany, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Marketing Department, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Mass Spectrometry Centre, School of Biological Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Master's Program in Ecology of Aquatic Systems, University of Antofagasta, Casilla 170, Antofagasta, Chile, School of Biological Sciences, The University of Auckland",1,1,0,0,0,0,0,0,0,,0,0,0%
"Maternal Fetal Medicine, School of Medicine, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Mathematics Department, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Mathematics Department, University of Auckland",3,2,0,0,0,0,1,2,1,50%,1,0,66%
"Mathematics Education Unit, Department of Mathematics, Faculty of Science, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Maurice Wilkins Center for Molecular Biodiscovery, School of Biological Sciences, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
Maurice Wilkins Centre Hosted by the University of Auckland,1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Maurice Wilkins Centre for Biodiscovery, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Maurice Wilkins Centre for Molecular Biodiscovery and School of Biological Sciences, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Maurice Wilkins Centre for Molecular Biodiscovery, Auckland, 1010, New Zealand, School of Biological Sciences, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Maurice Wilkins Centre for Molecular Biodiscovery, Auckland, 1023, New Zealand, Auckland Cancer Society Research Centre, School of Medical Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Maurice Wilkins Centre for Molecular Biodiscovery, Auckland, New Zealand, Department of Molecular Medicine & Pathology, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Maurice Wilkins Centre for Molecular Biodiscovery, Auckland, New Zealand, Department of Molecular Medicine and Pathology, School of Medical Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Maurice Wilkins Centre for Molecular Biodiscovery, Auckland, New Zealand, School of Biological Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Maurice Wilkins Centre for Molecular Biodiscovery, School of Biological Sciences, University of Auckland",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Maurice Wilkins Centre for Molecular Biodiscovery, The University of Auckland",8,5,3,0,0,0,0,8,3,37%,4,0,87%
"Maurice Wilkins Centre for Molecular Biodiscovery, University of Auckland",19,6,6,0,4,3,0,19,13,68%,5,0,94%
"Maurice Wilkins Centre, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Maurice Wilkins Centre, University of Auckland",8,5,2,0,1,0,0,8,3,37%,3,0,75%
"Max Planck Institute for the Science of Human History, Kahlaische Strasse 10, Jena, 07745, Germany, Faculty of Arts, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Max.petrov@gmail.com, Department of Surgery, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Mechanical Engineering Department, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Mechanical Engineering Department, University of Alberta, Edmonton, AB  T6G 1H9, Canada, Department of Physics, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Mechanical Engineering, Faculty of Engineering, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Mechanical Engineering, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Mechanical Engineering, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Media Design School, University of Auckland",1,1,0,0,0,0,0,0,0,,0,0,0%
"Media Productions Unit, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Media and Communication, Faculty Social Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Media, Film and Television, University of Auckland",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Medical Affairs, Baxter Healthcare (Asia) Pte Ltd., 150 Beach Road, #30-01/08 Gateway West, Singapore, 189720, Singapore, School of Medicine, Faculty of Medical and Health Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Medical Devices and Technologies Group, Department of Mechanical Engineering, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Medical Imaging and Radiation Sciences, Health Sciences, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Medical Programme Direct, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Medical Programme Direct., Faculty of Medical and Health Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Medical Programme Directorate, Faculty of Medical and Health Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Medical Programme, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Medical Research Council Unit The Gambia at the London School of Hygiene and Tropical Medicine, Fajara, Gambia, Department of Paediatrics, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Medical Research Council Unit, Basse, Gambia, Department of Paediatrics, University of Auckland",2,0,0,0,0,0,2,2,2,100%,0,0,100%
"Medical Technologies Centre of Research Excellence, Auckland, New Zealand, Auckland Bioengineering Institute, University of Auckland",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Medical and Health Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Medicine and Integrated Care, South Auckland Clinical Campus, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Medicine, Faculty of Medical and Health Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Medicine, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Menzies Health Institute Queensland, Griffith University, Brisbane, QLD, Australia, Faculty of Medical and Health Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Menzies Health Institute Queensland, Griffith University, Nathan, Australia, Faculty of Medical and Health Sciences, University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Menzies Institute for Health Queensland, Griffith University, Brisbane, Queensland, Australia, Faculty of Health and Medical Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Mercy Hospital for Women, Melbourne, VIC, Australia, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Microfossil Research Ltd, 31 Mont Le Grand Rd, Mt Eden, Auckland 1024, New Zealand, School of Environment, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Microfossil Research Ltd, Auckland, New Zealand, School of Environment, University of Auckland",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Middlemore Hospital CMDHB, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Middlemore Hospital, Auckland, New Zealand, Department of Paediatrics, The University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Middlemore Hospital, Counties Manukau DHB, Otahuhu, Auckland, 1062, New Zealand, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Middlemore Hospital, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Midland Regional Forensic Psychiatric Service, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Midland Trauma System, New Zealand, Waikato Clinical School, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Midland Trauma System, Waikato Hospital, Hamilton, New Zealand, Waikato Clinical School, University of Auckland",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Ministry of Education of China International Collaborative Joint Laboratory of Reproduction and Development, Chongqing Medical University, Chongqing, China, Liggins Institute, University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Mira Szászy Research Centre for Māori and Pacific Economic Development, University of Auckland",2,1,0,0,1,0,0,2,1,50%,0,0,50%
"Molecular Medicine & Pathology, Faculty of Medical and Health Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Molecular Medicine and Pathology Department, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Molecular Medicine and Pathology, Faculty of Medical and Health Sciences, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Molecular Medicine and Pathology, Faculty of Medicine and Health Sciences, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Molecular Medicine and Pathology, Maurice Wilkins Centre for Biodiscovery, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Molecular Medicine and Pathology, University of Auckland",2,0,1,0,0,0,1,2,2,100%,0,0,100%
"Molecular Neurotherapeutics Laboratory, Department of Pharmacology and Clinical Pharmacology, The University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Moritz Laboratory, Division of Ecology and Evolution, Centre for Biodiversity Analysis, Research School of Biology, Australian National University, RN Robertson Bldg, Level 2, West Wing (W208), 46 Sullivans Creek Rd, Acton, ACT  2601, Australia, School of Biological Sciences, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Movement Neuroscience Laboratory, Department of Exercise Sciences, Centre for Brain Research, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Movement Neuroscience Laboratory, Department of Exercise Sciences, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Movement Neuroscience Laboratory, Department of Exercise Sciences, University of Auckland",2,1,0,0,0,1,0,2,1,50%,1,0,100%
"Movement Physiology Research Laboratory, School of Physiology, Faculty of Health Sciences, University of the Witwaters and Rand, Johannesburg, South Africa, Department of Exercise Sciences, Faculty of Science, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Movement Physiology Research Laboratory, School of Physiology, Faculty of Health Sciences, University of the Witwatersrand, Johannesburg, South Africa, Department of Exercise Sciences, Faculty of Science, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Movement Physiology Research Laboratory, School of Physiology, Faculty of Health Sciences, University of the Witwatersrand, Parktown, South Africa, Department of Exercise Sciences, Faculty of Science, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Murdoch Children's Research Institute, Melbourne, Australia, Department of Paediatrics, University of Melbourne, Melbourne, Australia, Department of Paediatrics and Liggins Institute, University of Auckland",1,0,0,0,0,1,0,0,0,,0,0,0%
"Murdoch Children's Research Institute, Parkville, Australia, Department of Paediatrics, The University of Melbourne, Parkville, Australia, Department of Paediatrics and The Liggins Institute, The University of Auckland",2,1,0,0,0,0,0,0,0,,0,0,0%
"Murdoch Children's Research Institute, Parkville, Australia, Department of Paediatrics, The University of Melbourne, Parkville, Australia, Liggins Institute, University of Auckland",1,1,0,0,0,0,0,0,0,,0,0,0%
"Murdoch Children's Research Institute, Parkville, Australia, Department of Pediatrics, University of Melbourne, Parkville, Australia, Department of Pediatrics and Liggins Institute, University of Auckland",1,0,1,0,0,0,0,0,0,,0,0,0%
"Murdoch Children's Research Institute, Parkville, Melbourne, Australia, Department of Pediatrics, The University of Melbourne, Parkville, Melbourne, Australia, Department of Paediatrics and the Liggins Institute, The University of Auckland",1,0,0,0,1,0,0,0,0,,0,0,0%
"Murdoch Children's Research Institute, Parkville, VIC, Australia, Department of Paediatrics, Liggins Institute, University of Auckland",2,0,2,0,0,0,0,0,0,,0,0,0%
"Murdoch Children's Research Institute, Parkville, VIC, Australia, Department of Paediatrics, The University of Melbourne, Parkville, VIC, Australia, Department of Paediatrics & the Liggins Institute, University of Auckland",1,1,0,0,0,0,0,0,0,,0,0,0%
"Murdoch Children's Research Institute, Parkville, VIC, Australia, Department of Paediatrics, The University of Melbourne, Parkville, VIC, Australia, Department of Paediatrics and the Liggins Institute, The University of Auckland",1,1,0,0,0,0,0,0,0,,0,0,0%
"Murdoch Children's Research Institute, Parkville, VIC, Australia, Department of Paediatrics, University of Melbourne, Parkville, VIC, Australia, Department of Paediatrics & the Liggins Institute, University of Auckland",1,0,0,0,1,0,0,0,0,,0,0,0%
"Murdoch Children's Research Institute, Parkville, VIC, Australia, Department of Paediatrics, University of Melbourne, Parkville, VIC, Australia, Department of Paediatrics and The Liggins Institute, University of Auckland",1,0,1,0,0,0,0,0,0,,0,0,0%
"Murdoch Children's Research Institute, Parkville, VIC, Australia, Department of Paediatrics, University of Melbourne, Parkville, VIC, Australia, Department of Paediatrics, Liggins Institute, University of Auckland",11,0,11,0,0,0,0,0,0,,0,0,0%
